*Node			
283	   1315.73535	           0.	           0.
284	   1290.70593	           0.	           0.
285	   1265.67651	           0.	           0.
286	   1240.64709	           0.	           0.
287	   1215.61768	           0.	           0.
288	   1190.58826	           0.	           0.
289	   1165.55884	           0.	           0.
290	   1140.52942	           0.	           0.
291	       1115.5	           0.	           0.
292	   1090.47058	           0.	           0.
293	   1065.44116	           0.	           0.
294	   1040.41174	           0.	           0.
295	   1015.38232	           0.	           0.
296	   990.352966	           0.	           0.
297	   965.323547	           0.	           0.
298	   940.294128	           0.	           0.
299	   915.264709	           0.	           0.
300	   890.235291	           0.	           0.
301	   865.205872	           0.	           0.
302	   840.176453	           0.	           0.
303	   815.147034	           0.	           0.
304	   790.117676	           0.	           0.
305	   765.088257	           0.	           0.
306	   740.058838	           0.	           0.
307	   715.029419	           0.	           0.
308	         690.	    28.833334	           0.
309	         690.	   57.6666679	           0.
310	        1691.	   57.6666679	           0.
311	        1691.	    28.833334	           0.
312	         690.	   -28.833334	           0.
313	         690.	  -57.6666679	           0.
314	   662.799988	        -86.5	           0.
315	   635.599976	        -86.5	           0.
316	   608.400024	        -86.5	           0.
317	   581.200012	        -86.5	           0.
318	         554.	  -57.6666679	           0.
319	         554.	   -28.833334	           0.
320	   581.200012	           0.	           0.
321	   608.400024	           0.	           0.
322	   635.599976	           0.	           0.
323	   662.799988	           0.	           0.
324	         554.	    -81.09375	    -24.84375
325	         554.	     -75.6875	     -49.6875
326	         554.	    -70.28125	    -74.53125
327	         554.	      -64.875	      -99.375
328	         554.	    -59.46875	   -124.21875
329	         554.	     -54.0625	    -149.0625
330	         554.	    -48.65625	   -173.90625
331	         554.	       -43.25	      -198.75
332	         554.	    -37.84375	   -223.59375
333	         554.	     -32.4375	    -248.4375
334	         554.	    -27.03125	   -273.28125
335	         554.	      -21.625	     -298.125
336	         554.	    -16.21875	   -322.96875
337	         554.	     -10.8125	    -347.8125
338	         554.	     -5.40625	   -372.65625
339	   581.200012	           0.	       -397.5
340	   608.400024	           0.	       -397.5
341	   635.599976	           0.	       -397.5
342	   662.799988	           0.	       -397.5
343	         690.	      5.40625	   -372.65625
344	         690.	      10.8125	    -347.8125
345	         690.	     16.21875	   -322.96875
346	         690.	       21.625	     -298.125
347	         690.	     27.03125	   -273.28125
348	         690.	      32.4375	    -248.4375
349	         690.	     37.84375	   -223.59375
350	         690.	        43.25	      -198.75
351	         690.	     48.65625	   -173.90625
352	         690.	      54.0625	    -149.0625
353	         690.	     59.46875	   -124.21875
354	         690.	       64.875	      -99.375
355	         690.	     70.28125	    -74.53125
356	         690.	      75.6875	     -49.6875
357	         690.	     81.09375	    -24.84375
358	        1691.	   26.7299709	   82.2663879
359	        1691.	   50.8434258	   69.9799728
360	        1691.	   69.9799728	   50.8434258
361	        1691.	   82.2663879	   26.7299709
362	         690.	  -82.2663879	   26.7299709
363	         690.	  -69.9799728	   50.8434258
364	         690.	  -50.8434258	   69.9799728
365	         690.	  -26.7299709	   82.2663879
366	   662.799988	           0.	         86.5
367	   635.599976	           0.	         86.5
368	   608.400024	           0.	         86.5
369	   581.200012	           0.	         86.5
370	         554.	  -26.7299709	   82.2663879
371	         554.	  -50.8434258	   69.9799728
372	         554.	  -69.9799728	   50.8434258
373	         554.	  -82.2663879	   26.7299709
374	         554.	      5.40625	   -372.65625
375	         554.	      10.8125	    -347.8125
376	         554.	     16.21875	   -322.96875
377	         554.	       21.625	     -298.125
378	         554.	     27.03125	   -273.28125
379	         554.	      32.4375	    -248.4375
380	         554.	     37.84375	   -223.59375
381	         554.	        43.25	      -198.75
382	         554.	     48.65625	   -173.90625
383	         554.	      54.0625	    -149.0625
384	         554.	     59.46875	   -124.21875
385	         554.	       64.875	      -99.375
386	         554.	     70.28125	    -74.53125
387	         554.	      75.6875	     -49.6875
388	         554.	     81.09375	    -24.84375
389	   581.200012	         86.5	           0.
390	   608.400024	         86.5	           0.
391	   635.599976	         86.5	           0.
392	   662.799988	         86.5	           0.
393	   526.799988	        -86.5	           0.
394	   499.600006	        -86.5	           0.
395	   472.399994	        -86.5	           0.
396	   445.200012	        -86.5	           0.
397	         418.	    -81.09375	    -24.84375
398	         418.	     -75.6875	     -49.6875
399	         418.	    -70.28125	    -74.53125
400	         418.	      -64.875	      -99.375
401	         418.	    -59.46875	   -124.21875
402	         418.	     -54.0625	    -149.0625
403	         418.	    -48.65625	   -173.90625
404	         418.	       -43.25	      -198.75
405	         418.	    -37.84375	   -223.59375
406	         418.	     -32.4375	    -248.4375
407	         418.	    -27.03125	   -273.28125
408	         418.	      -21.625	     -298.125
409	         418.	    -16.21875	   -322.96875
410	         418.	     -10.8125	    -347.8125
411	         418.	     -5.40625	   -372.65625
412	   445.200012	           0.	       -397.5
413	   472.399994	           0.	       -397.5
414	   499.600006	           0.	       -397.5
415	   526.799988	           0.	       -397.5
416	         554.	   26.7299709	   82.2663879
417	         554.	   50.8434258	   69.9799728
418	         554.	   69.9799728	   50.8434258
419	         554.	   82.2663879	   26.7299709
420	   526.799988	         86.5	           0.
421	   499.600006	         86.5	           0.
422	   472.399994	         86.5	           0.
423	   445.200012	         86.5	           0.
424	         418.	   82.2663879	   26.7299709
425	         418.	   69.9799728	   50.8434258
426	         418.	   50.8434258	   69.9799728
427	         418.	   26.7299709	   82.2663879
428	   445.200012	           0.	         86.5
429	   472.399994	           0.	         86.5
430	   499.600006	           0.	         86.5
431	   526.799988	           0.	         86.5
432	         554.	   57.6666679	           0.
433	         554.	    28.833334	           0.
434	   526.799988	           0.	           0.
435	   499.600006	           0.	           0.
436	   472.399994	           0.	           0.
437	   445.200012	           0.	           0.
438	         418.	    28.833334	           0.
439	         418.	   57.6666679	           0.
440	         418.	  -26.7299709	   82.2663879
441	         418.	  -50.8434258	   69.9799728
442	         418.	  -69.9799728	   50.8434258
443	         418.	  -82.2663879	   26.7299709
444	   393.545441	         86.5	           0.
445	   369.090912	         86.5	           0.
446	   344.636353	         86.5	           0.
447	   320.181824	         86.5	           0.
448	   295.727264	         86.5	           0.
449	   271.272736	         86.5	           0.
450	   246.818176	         86.5	           0.
451	   222.363632	         86.5	           0.
452	   197.909088	         86.5	           0.
453	   173.454544	         86.5	           0.
454	         149.	   82.2663879	   26.7299709
455	         149.	   69.9799728	   50.8434258
456	         149.	   50.8434258	   69.9799728
457	         149.	   26.7299709	   82.2663879
458	   173.454544	           0.	         86.5
459	   197.909088	           0.	         86.5
460	   222.363632	           0.	         86.5
461	   246.818176	           0.	         86.5
462	   271.272736	           0.	         86.5
463	   295.727264	           0.	         86.5
464	   320.181824	           0.	         86.5
465	   344.636353	           0.	         86.5
466	   369.090912	           0.	         86.5
467	   393.545441	           0.	         86.5
468	         418.	   -28.833334	           0.
469	         418.	  -57.6666679	           0.
470	   393.545441	        -86.5	           0.
471	   369.090912	        -86.5	           0.
472	   344.636353	        -86.5	           0.
473	   320.181824	        -86.5	           0.
474	   295.727264	        -86.5	           0.
475	   271.272736	        -86.5	           0.
476	   246.818176	        -86.5	           0.
477	   222.363632	        -86.5	           0.
